record_id,dataset_partition,recommended_split,data_source,synthetic_method,grade_band,age_range,unit_family,unit_label,session_index,session_title,session_type,task_family,prompt_text,learner_response,artifact_summary,teacher_observation,peer_feedback,checkpoint_result,proof_of_work_present,proof_of_work_type,ai_used,ai_mode,ai_prompt,ai_suggestion_summary,learner_change_summary,confidence_self_rating,mastery,evidence_use,metacognition,independence,integrity_risk,safety_awareness,collaboration_signal,needs_followup,source_weight,eligible_for_training,eligible_for_eval,curriculum_anchor,scenario_tag,challenge_pattern,qc_pass,qc_notes
cha_1012_00026,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,artifact,evidence_pitch,"Give a short pitch using problem, solution, evidence, and next step.",We have a solution and some evidence.,"Pilot feedback summary from 5 interviews, a pricing assumptions sheet, and notes on small community sellers do not track repeat customers.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Your user definition is sharp.,pass_with_support,True,interviews_prototype_metrics,False,none,,,,1,developing,developing,weak,high,medium,strong,developing,True,0.1,False,True,next_experiment_assumption_metric_date,metric_review,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_1012_00027,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,responsible_use_statement,"Write a responsible-use statement covering privacy, fairness, or safety.","We will not claim impact beyond our data. Any pilot will minimize data collection, explain limitations, and include a clear channel for reporting harms or bias.","Prototype screen set from 8 interviews, a pricing assumptions sheet, and notes on students cannot compare scholarship options efficiently.","Student answered quickly and confidently, but the reasoning skipped key checks.",I like that you admitted what is still unknown.,pass_with_support,True,interviews_prototype_metrics,False,none,,,,4,novice,weak,strong,high,medium,strong,developing,True,0.1,False,True,value_prop_experiment_evidence,metric_review,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_1012_00028,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,2,Value Proposition + Risks,retrieval,value_prop_evidence,"Define the user, problem, benefit, and one piece of supporting evidence.",Our user has a problem and our idea helps.,"Pilot feedback summary from 5 interviews, a prototype screen set, and notes on commuters do not know which bus timing is most reliable.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Your user definition is sharp.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,1,novice,developing,strong,low,high,strong,strong,True,0.1,False,True,value_prop_experiment_evidence,interview,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_1012_00029,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,reflection,experiment_design,"Write your next experiment: assumption, method, success metric, and date.",Assumption: the prototype is useful. Method: test it with target users. Success metric: positive feedback from most of them. Date: this week.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Team showed evidence before making a big pitch claim.,Nice risk framing; add one date-bound next step.,not_yet,False,missing,False,none,,,,1,developing,developing,strong,high,high,strong,developing,True,0.1,False,True,next_experiment_assumption_metric_date,prototype,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_1012_00030,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,4,Metrics + Experiments,reflection,risk_mitigation,Name one ethical or technical risk and how you will mitigate it.,"A risk is that the app could have problems, so we will be careful.","Metrics tracker from 12 interviews, a prototype screen set, and notes on students miss tutoring because matching is slow.","Artifact quality was strong, but the reflection did not explain what changed or why.",Could you show the interview proof on the slide?,pass_with_support,True,interviews_prototype_metrics,False,none,,,,4,proficient,strong,weak,low,low,weak,developing,True,0.1,False,True,risk_privacy_fairness_safety,interview,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_1012_00031,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,metrics_reflection,"What metric matters most, and what did the result teach you?",We looked at the metric and it helped.,"Pilot feedback summary cited, but supporting interview or metric details were not shown.",Student discussed performance but did not inspect who might be harmed by uneven errors.,Nice risk framing; add one date-bound next step.,not_yet,False,missing_or_thin,True,student_optional,Write a responsible-use statement for a school app.,"Suggested activation, completion, and retention metrics.",Student kept most wording and made only minor edits.,4,developing,weak,weak,low,high,weak,strong,True,0.1,False,True,next_experiment_assumption_metric_date,prototype,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_1012_00032,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","No AI used. We drafted from interviews, metrics, and prototype evidence.","Prototype screen set from 5 interviews, a metrics tracker, and notes on families waste food because reminders are inconsistent.","Student used AI as a coach, not a copier, and could explain each change.",Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,strong,strong,medium,low,strong,strong,True,0.1,False,True,ai_trace_prompt_change,prototype,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_1012_00033,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,artifact,evidence_pitch,"Give a short pitch using problem, solution, evidence, and next step.","We are solving newcomer families cannot find school information quickly. After 8 interviews and 15 pilot interactions, we learned users want a simpler first step. Our next move is a narrower prototype and one trust safeguard.","Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Could you show the interview proof on the slide?,not_yet,False,missing_or_thin,True,student_optional,Help condense our interview findings into a slide.,Suggested a polished privacy and fairness statement.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,strong,True,0.1,False,True,checkpoint_interviews_prototype_metrics,pitch,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_1012_00034,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,8,Investor Demo Day,reflection,responsible_use_statement,"Write a responsible-use statement covering privacy, fairness, or safety.","We will not claim impact beyond our data. Any pilot will minimize data collection, explain limitations, and include a clear channel for reporting harms or bias.","Interview notes from 5 interviews, a pricing assumptions sheet, and notes on newcomer families cannot find school information quickly.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Could you show the interview proof on the slide?,pass,True,interviews_prototype_metrics,False,none,,,,4,developing,developing,weak,medium,medium,strong,developing,True,0.1,False,True,ai_trace_prompt_change,interview,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_1012_00035,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,2,Value Proposition + Risks,retrieval,value_prop_evidence,"Define the user, problem, benefit, and one piece of supporting evidence.","Our target user is people affected by clubs struggle to coordinate meetings and rooms. The benefit is a faster, clearer way to act in student leadership. Evidence: 10 interviews showed the current workaround is inconsistent and frustrating.","Risk table from 10 interviews, a interview notes, and notes on clubs struggle to coordinate meetings and rooms.","Student answered quickly and confidently, but the reasoning skipped key checks.",Could you show the interview proof on the slide?,pass,True,interviews_prototype_metrics,True,student_optional,Help condense our interview findings into a slide.,Suggested a polished privacy and fairness statement.,Student kept most wording and made only minor edits.,4,novice,weak,weak,low,medium,weak,strong,True,0.1,False,True,risk_privacy_fairness_safety,pitch,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_1012_00036,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,reflection,experiment_design,"Write your next experiment: assumption, method, success metric, and date.",Assumption: users will try a simple prototype before committing to a full signup. Method: show the prototype to 10 target users this week. Success metric: at least 3 users complete the key flow and rate it clear. Date: next Friday.,"Prototype screen set from 12 interviews, a pricing assumptions sheet, and notes on commuters do not know which bus timing is most reliable.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Nice risk framing; add one date-bound next step.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Write a responsible-use statement for a school app.,Suggested a slide structure and a short summary line.,Student kept most wording and made only minor edits.,3,developing,strong,developing,low,high,strong,developing,True,0.1,False,True,next_experiment_assumption_metric_date,metric_review,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_1012_00037,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,risk_mitigation,Name one ethical or technical risk and how you will mitigate it.,"A risk is that the app could have problems, so we will be careful.","Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Team presented fluent startup language but could not trace the claim back to interviews or prototype evidence.,Your user definition is sharp.,not_yet,False,missing,False,none,,,,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,next_experiment_assumption_metric_date,metric_review,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_1012_00038,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,4,Metrics + Experiments,reflection,metrics_reflection,"What metric matters most, and what did the result teach you?",We looked at the metric and it helped.,"Pricing assumptions sheet cited, but supporting interview or metric details were not shown.","Artifact quality was strong, but the reflection did not explain what changed or why.",Your user definition is sharp.,pass_with_support,True,missing_or_thin,True,student_optional,Suggest success metrics for a prototype pilot.,Suggested a slide structure and a short summary line.,Student kept most wording and made only minor edits.,4,proficient,strong,weak,low,low,weak,developing,True,0.1,False,True,next_experiment_assumption_metric_date,pitch,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_1012_00039,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","Prompt: Write a startup pitch for me. Suggestion: polished overview, impact line, and growth sentence. What we changed: mostly wording only.","Prototype screen set from 12 interviews, a metrics tracker, and notes on small community sellers do not track repeat customers.",Student discussed performance but did not inspect who might be harmed by uneven errors.,I like that you admitted what is still unknown.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Suggest success metrics for a prototype pilot.,"Suggested activation, completion, and retention metrics.",Student kept most wording and made only minor edits.,4,developing,weak,weak,low,high,weak,strong,True,0.1,False,True,value_prop_experiment_evidence,prototype,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_1012_00040,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,4,Metrics + Experiments,artifact,evidence_pitch,"Give a short pitch using problem, solution, evidence, and next step.",Our solution addresses families waste food because reminders are inconsistent. We have early evidence from interviews and now need a clearer pilot.,"Prototype screen set from 5 interviews, a pilot feedback summary, and notes on families waste food because reminders are inconsistent.","Student used AI as a coach, not a copier, and could explain each change.",Your user definition is sharp.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",3,developing,developing,strong,medium,low,strong,strong,True,0.1,False,True,checkpoint_interviews_prototype_metrics,pitch,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_1012_00041,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,8,Investor Demo Day,reflection,responsible_use_statement,"Write a responsible-use statement covering privacy, fairness, or safety.","We will not claim impact beyond our data. Any pilot will minimize data collection, explain limitations, and include a clear channel for reporting harms or bias.","Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Nice risk framing; add one date-bound next step.,not_yet,False,missing_or_thin,True,student_optional,Suggest success metrics for a prototype pilot.,Suggested a polished privacy and fairness statement.,Students replaced vague impact language with actual pilot counts.,4,developing,weak,developing,low,high,strong,developing,True,0.1,False,True,risk_privacy_fairness_safety,prototype,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_1012_00042,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,2,Value Proposition + Risks,retrieval,value_prop_evidence,"Define the user, problem, benefit, and one piece of supporting evidence.",Our user has a problem and our idea helps.,"Pilot feedback summary from 15 interviews, a interview notes, and notes on newcomer families cannot find school information quickly.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Could you show the interview proof on the slide?,pass_with_support,True,interviews_prototype_metrics,False,none,,,,1,developing,developing,weak,high,medium,developing,strong,True,0.1,False,True,checkpoint_interviews_prototype_metrics,interview,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_1012_00043,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,experiment_design,"Write your next experiment: assumption, method, success metric, and date.",Assumption: users will try a simple prototype before committing to a full signup. Method: show the prototype to 10 target users this week. Success metric: at least 3 users complete the key flow and rate it clear. Date: next Friday.,"Interview notes from 10 interviews, a metrics tracker, and notes on newcomer families cannot find school information quickly.","Student answered quickly and confidently, but the reasoning skipped key checks.",Your user definition is sharp.,pass,True,interviews_prototype_metrics,False,none,,,,4,novice,weak,strong,high,medium,developing,developing,True,0.1,False,True,next_experiment_assumption_metric_date,interview,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_1012_00044,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,2,Value Proposition + Risks,reflection,risk_mitigation,Name one ethical or technical risk and how you will mitigate it.,"A key risk is collecting personal information before we need it. We will minimize stored data, use consent language, and review fairness impacts before any pilot.","Pilot feedback summary from 5 interviews, a prototype screen set, and notes on newcomer families cannot find school information quickly.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",The evidence is stronger than the story right now.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Write this for me in a clearer way.,Suggested a polished full response.,Student kept most wording and made only minor edits.,1,novice,developing,strong,low,high,strong,strong,True,0.1,False,True,next_experiment_assumption_metric_date,interview,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_1012_00045,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,reflection,metrics_reflection,"What metric matters most, and what did the result teach you?","The most useful metric right now is prototype completion rate. Our current result is about 24%, which tells us the flow is promising but still unclear at one step, so the next build should reduce friction there.","Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Team showed evidence before making a big pitch claim.,Your user definition is sharp.,not_yet,False,missing,False,none,,,,4,proficient,strong,strong,high,high,developing,strong,True,0.1,False,True,risk_privacy_fairness_safety,pitch,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_1012_00046,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","Prompt: Suggest a concise structure for our interview summary. Suggestion: pain point, current workaround, desired outcome, risk. What we changed: we replaced generic phrases with our own quotes and cut one unsupported claim.","Risk table from 15 interviews, a pilot feedback summary, and notes on students miss tutoring because matching is slow.","Artifact quality was strong, but the reflection did not explain what changed or why.",I like that you admitted what is still unknown.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Help condense our interview findings into a slide.,Suggested a polished privacy and fairness statement.,Students replaced vague impact language with actual pilot counts.,4,proficient,strong,weak,medium,low,strong,developing,True,0.1,False,True,value_prop_experiment_evidence,interview,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_1012_00047,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,8,Investor Demo Day,artifact,evidence_pitch,"Give a short pitch using problem, solution, evidence, and next step.",Our solution addresses newcomer families cannot find school information quickly. We have early evidence from interviews and now need a clearer pilot.,"Pricing assumptions sheet from 15 interviews, a interview notes, and notes on newcomer families cannot find school information quickly.",Student discussed performance but did not inspect who might be harmed by uneven errors.,I like that you admitted what is still unknown.,pass_with_support,True,interviews_prototype_metrics,False,none,,,,1,developing,developing,strong,high,medium,weak,developing,True,0.1,False,True,value_prop_experiment_evidence,metric_review,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_1012_00048,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,8,Investor Demo Day,reflection,responsible_use_statement,"Write a responsible-use statement covering privacy, fairness, or safety.",We will include privacy and fairness notes and avoid collecting extra data.,"Interview notes from 5 interviews, a pilot feedback summary, and notes on volunteers cannot find local opportunities easily.","Student used AI as a coach, not a copier, and could explain each change.",Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,advanced,strong,strong,medium,low,strong,developing,True,0.1,False,True,checkpoint_interviews_prototype_metrics,metric_review,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_1012_00049,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,2,Value Proposition + Risks,retrieval,value_prop_evidence,"Define the user, problem, benefit, and one piece of supporting evidence.",Our user has a problem and our idea helps.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",Nice risk framing; add one date-bound next step.,not_yet,False,missing_or_thin,False,none,,,,4,novice,weak,strong,low,high,developing,strong,True,0.1,False,True,ai_trace_prompt_change,metric_review,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_1012_00050,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,experiment_design,"Write your next experiment: assumption, method, success metric, and date.",Assumption: users will try a simple prototype before committing to a full signup. Method: show the prototype to 10 target users this week. Success metric: at least 3 users complete the key flow and rate it clear. Date: next Friday.,"Interview notes from 8 interviews, a risk table, and notes on students cannot compare scholarship options efficiently.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,The evidence is stronger than the story right now.,pass,True,interviews_prototype_metrics,True,student_optional,Write a responsible-use statement for a school app.,"Suggested activation, completion, and retention metrics.",Students replaced vague impact language with actual pilot counts.,4,developing,developing,weak,medium,medium,strong,strong,True,0.1,False,True,next_experiment_assumption_metric_date,pitch,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_1012_00051,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,4,Metrics + Experiments,reflection,risk_mitigation,Name one ethical or technical risk and how you will mitigate it.,"A risk is that the app could have problems, so we will be careful.","Interview notes from 10 interviews, a metrics tracker, and notes on families waste food because reminders are inconsistent.","Student answered quickly and confidently, but the reasoning skipped key checks.",Your user definition is sharp.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Help condense our interview findings into a slide.,"Suggested activation, completion, and retention metrics.",Student kept most wording and made only minor edits.,4,novice,weak,weak,low,medium,weak,developing,True,0.1,False,True,risk_privacy_fairness_safety,interview,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_1012_00052,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,4,Metrics + Experiments,reflection,metrics_reflection,"What metric matters most, and what did the result teach you?","The most useful metric right now is prototype completion rate. Our current result is about 18%, which tells us the flow is promising but still unclear at one step, so the next build should reduce friction there.","Pilot feedback summary from 5 interviews, a risk table, and notes on volunteers cannot find local opportunities easily.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,True,student_optional,Suggest success metrics for a prototype pilot.,Suggested a slide structure and a short summary line.,Student kept most wording and made only minor edits.,4,proficient,developing,strong,low,high,strong,developing,True,0.1,False,True,value_prop_experiment_evidence,pitch,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_1012_00053,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,3,Prototype + Test Fast,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","No AI used. We drafted from interviews, metrics, and prototype evidence.","Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Team separated user pain from solution assumptions.,Nice risk framing; add one date-bound next step.,not_yet,False,missing,False,none,,,,1,developing,developing,strong,high,high,developing,strong,True,0.1,False,True,next_experiment_assumption_metric_date,prototype,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
cha_1012_00054,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,artifact,evidence_pitch,"Give a short pitch using problem, solution, evidence, and next step.",Our solution addresses volunteers cannot find local opportunities easily. We have early evidence from interviews and now need a clearer pilot.,"Pilot feedback summary cited, but supporting interview or metric details were not shown.","Artifact quality was strong, but the reflection did not explain what changed or why.",Could you show the interview proof on the slide?,pass_with_support,True,missing_or_thin,False,none,,,,4,developing,strong,weak,low,low,weak,developing,True,0.1,False,True,ai_trace_prompt_change,prototype,strong_artifact_weak_reflection,True,Challenge case: strong_artifact_weak_reflection
cha_1012_00055,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,8,Investor Demo Day,reflection,responsible_use_statement,"Write a responsible-use statement covering privacy, fairness, or safety.",We will try to use the product responsibly.,"Metrics tracker cited, but supporting interview or metric details were not shown.",Student discussed performance but did not inspect who might be harmed by uneven errors.,Your user definition is sharp.,not_yet,False,missing_or_thin,True,student_optional,Write a responsible-use statement for a school app.,Suggested a slide structure and a short summary line.,Student kept most wording and made only minor edits.,4,proficient,weak,weak,low,high,weak,developing,True,0.1,False,True,ai_trace_prompt_change,pitch,fairness_blindspot,True,Challenge case: fairness_blindspot
cha_1012_00056,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,1,Choose a Problem Worth Solving,retrieval,value_prop_evidence,"Define the user, problem, benefit, and one piece of supporting evidence.","Our target user is people affected by students cannot compare scholarship options efficiently. The benefit is a faster, clearer way to act in career planning. Evidence: 12 interviews showed the current workaround is inconsistent and frustrating.","Risk table from 12 interviews, a metrics tracker, and notes on students cannot compare scholarship options efficiently.","Student used AI as a coach, not a copier, and could explain each change.",Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,True,student_optional,Suggest a clearer structure for this response.,Suggested a short structure and one example.,"Student kept the structure, replaced generic examples with real evidence, and added a critique of the AI suggestion.",4,proficient,strong,strong,medium,low,strong,strong,True,0.1,False,True,next_experiment_assumption_metric_date,interview,responsible_ai_good_critique,True,Challenge case: responsible_ai_good_critique
cha_1012_00057,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,experiment_design,"Write your next experiment: assumption, method, success metric, and date.",Assumption: users will try a simple prototype before committing to a full signup. Method: show the prototype to 10 target users this week. Success metric: at least 3 users complete the key flow and rate it clear. Date: next Friday.,"Referenced an artifact verbally, but no matching proof-of-work was shown.","Response sounded polished but the student could not show the supporting note, artifact, or test evidence.",The evidence is stronger than the story right now.,not_yet,False,missing_or_thin,True,student_optional,Write a responsible-use statement for a school app.,Suggested a polished privacy and fairness statement.,Students replaced vague impact language with actual pilot counts.,4,developing,weak,strong,low,high,strong,strong,True,0.1,False,True,value_prop_experiment_evidence,prototype,polished_answer_no_evidence,True,Challenge case: polished_answer_no_evidence
cha_1012_00058,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,reflection,risk_mitigation,Name one ethical or technical risk and how you will mitigate it.,"A risk is privacy, so we will collect less data and ask before using it.","Risk table from 15 interviews, a pricing assumptions sheet, and notes on small community sellers do not track repeat customers.",Student arrived at a plausible output but could not explain why that choice followed from the evidence.,Could you show the interview proof on the slide?,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Help condense our interview findings into a slide.,Suggested a polished privacy and fairness statement.,Student kept most wording and made only minor edits.,4,developing,developing,weak,low,medium,developing,developing,True,0.1,False,True,next_experiment_assumption_metric_date,pitch,correct_output_weak_explanation,True,Challenge case: correct_output_weak_explanation
cha_1012_00059,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,5,Business Model Basics,reflection,metrics_reflection,"What metric matters most, and what did the result teach you?",The completion metric matters because it shows whether people can finish the main task. The number helped us see one weak part.,"Pilot feedback summary from 7 interviews, a pricing assumptions sheet, and notes on students miss tutoring because matching is slow.","Student answered quickly and confidently, but the reasoning skipped key checks.",Nice risk framing; add one date-bound next step.,pass,True,interviews_prototype_metrics,True,student_optional,Write a responsible-use statement for a school app.,Suggested a polished privacy and fairness statement.,Students kept most wording and changed only two phrases.,4,novice,weak,developing,medium,medium,strong,strong,True,0.1,False,True,checkpoint_interviews_prototype_metrics,pitch,high_confidence_wrong_reasoning,True,Challenge case: high_confidence_wrong_reasoning
cha_1012_00060,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,6,Responsible AI & Trust,ai_trace,ai_disclosure,"If AI was used, record the prompt, suggestion, and what you changed.","Prompt: Suggest a concise structure for our interview summary. Suggestion: pain point, current workaround, desired outcome, risk. What we changed: we replaced generic phrases with our own quotes and cut one unsupported claim.","Pricing assumptions sheet from 10 interviews, a risk table, and notes on students miss tutoring because matching is slow.","AI use was disclosed, but the student could not explain enough of the final wording in their own terms.",The evidence is stronger than the story right now.,pass_with_support,True,interviews_prototype_metrics,True,student_optional,Write a responsible-use statement for a school app.,"Suggested activation, completion, and retention metrics.",Student kept most wording and made only minor edits.,3,developing,developing,developing,low,high,strong,developing,True,0.1,False,True,ai_trace_prompt_change,interview,ai_disclosed_minimal_changes,True,Challenge case: ai_disclosed_minimal_changes
cha_1012_00061,challenge,challenge,synthetic,integrity_edgecase_v1,10-12,15-18,venture_sprint,Venture Sprint,7,Pitch Deck Sprint,artifact,evidence_pitch,"Give a short pitch using problem, solution, evidence, and next step.",Our solution addresses small community sellers do not track repeat customers. We have early evidence from interviews and now need a clearer pilot.,"Detailed claims were made, but screenshots, notes, or intermediate work were not available.",Team presented fluent startup language but could not trace the claim back to interviews or prototype evidence.,Could you show the interview proof on the slide?,not_yet,False,missing,True,student_optional,Suggest success metrics for a prototype pilot.,"Suggested activation, completion, and retention metrics.",Student kept most wording and made only minor edits.,4,developing,weak,weak,low,high,developing,strong,True,0.1,False,True,value_prop_experiment_evidence,prototype,no_proof_of_work_but_specific_claims,True,Challenge case: no_proof_of_work_but_specific_claims
