artifact_id,record_id,learner_id,cohort_id,session_id,unit_family,artifact_type,artifact_summary,version_count,word_count_est,image_count_est,code_or_logic_steps_est,created_ts
ART_core_L1012_02_008_05_03,core_L1012_02_008_05_03,L1012_02_008,C1012_02,S_C1012_02_05,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,4,26,0,0,2026-03-09T10:26:00
ART_core_L1012_02_008_07_04,core_L1012_02_008_07_04,L1012_02_008,C1012_02,S_C1012_02_07,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,1,30,0,0,2026-03-23T10:12:00
ART_core_L1012_02_008_08_05,core_L1012_02_008_08_05,L1012_02_008,C1012_02,S_C1012_02_08,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,18,0,0,2026-03-30T10:58:00
ART_core_L1012_02_009_01_01,core_L1012_02_009_01_01,L1012_02_009,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,25,0,0,2026-02-09T10:51:00
ART_core_L1012_02_009_02_02,core_L1012_02_009_02_02,L1012_02_009,C1012_02,S_C1012_02_02,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,32,1,0,2026-02-16T09:40:00
ART_core_L1012_02_009_04_03,core_L1012_02_009_04_03,L1012_02_009,C1012_02,S_C1012_02_04,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,22,0,0,2026-03-02T12:54:00
ART_core_L1012_02_009_05_04,core_L1012_02_009_05_04,L1012_02_009,C1012_02,S_C1012_02_05,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,24,0,0,2026-03-09T07:57:00
ART_core_L1012_02_010_01_01,core_L1012_02_010_01_01,L1012_02_010,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a teens about pain points tied to local mental health support navigation,4,31,0,0,2026-02-09T11:02:00
ART_core_L1012_02_010_02_02,core_L1012_02_010_02_02,L1012_02_010,C1012_02,S_C1012_02_02,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,34,0,0,2026-02-16T10:37:00
ART_core_L1012_02_010_05_04,core_L1012_02_010_05_04,L1012_02_010,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for local mental health support navigation,2,33,0,0,2026-03-09T09:26:00
ART_core_L1012_02_010_06_05,core_L1012_02_010_06_05,L1012_02_010,C1012_02,S_C1012_02_06,venture_sprint,metric_table,metric table comparing a baseline and current test for local mental health support navigation,2,42,0,0,2026-03-16T08:36:00
ART_core_L1012_02_011_02_01,core_L1012_02_011_02_01,L1012_02_011,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a working parents about pain points tied to family scheduling stress,2,13,0,0,2026-02-16T08:34:00
ART_core_L1012_02_011_05_03,core_L1012_02_011_05_03,L1012_02_011,C1012_02,S_C1012_02_05,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,4,26,1,0,2026-03-09T14:22:00
ART_core_L1012_02_011_07_04,core_L1012_02_011_07_04,L1012_02_011,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,33,0,0,2026-03-23T12:05:00
ART_core_L1012_02_011_08_05,core_L1012_02_011_08_05,L1012_02_011,C1012_02,S_C1012_02_08,venture_sprint,interview_note,interview notes from a working parents about pain points tied to family scheduling stress,3,13,0,0,2026-03-30T10:40:00
ART_core_L1012_02_012_01_01,core_L1012_02_012_01_01,L1012_02_012,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a students about pain points tied to youth transit confusion,2,37,0,0,2026-02-09T07:39:00
ART_core_L1012_02_012_02_02,core_L1012_02_012_02_02,L1012_02_012,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a students about pain points tied to youth transit confusion,4,26,0,0,2026-02-16T14:21:00
ART_core_L1012_02_012_05_04,core_L1012_02_012_05_04,L1012_02_012,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,24,0,0,2026-03-09T13:02:00
ART_core_L1012_02_012_07_05,core_L1012_02_012_07_05,L1012_02_012,C1012_02,S_C1012_02_07,venture_sprint,metric_table,metric table comparing a baseline and current test for youth transit confusion,3,28,0,0,2026-03-23T11:10:00
ART_core_L1012_02_013_05_02,core_L1012_02_013_05_02,L1012_02_013,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,4,36,0,0,2026-03-09T12:16:00
ART_core_L1012_02_013_06_03,core_L1012_02_013_06_03,L1012_02_013,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,38,0,0,2026-03-16T10:40:00
ART_core_L1012_02_013_07_04,core_L1012_02_013_07_04,L1012_02_013,C1012_02,S_C1012_02_07,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,57,0,0,2026-03-23T09:24:00
ART_core_L1012_02_013_08_05,core_L1012_02_013_08_05,L1012_02_013,C1012_02,S_C1012_02_08,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,25,0,0,2026-03-30T09:25:00
ART_core_L1012_02_014_01_01,core_L1012_02_014_01_01,L1012_02_014,C1012_02,S_C1012_02_01,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,3,15,0,0,2026-02-09T13:02:00
ART_core_L1012_02_014_03_02,core_L1012_02_014_03_02,L1012_02_014,C1012_02,S_C1012_02_03,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,25,0,0,2026-02-23T09:55:00
ART_core_L1012_02_014_05_03,core_L1012_02_014_05_03,L1012_02_014,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,15,0,0,2026-03-09T10:35:00
ART_core_L1012_02_014_06_04,core_L1012_02_014_06_04,L1012_02_014,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a high school students about pain points tied to student tutoring access,4,30,0,0,2026-03-16T07:39:00
ART_core_L1012_02_014_07_05,core_L1012_02_014_07_05,L1012_02_014,C1012_02,S_C1012_02_07,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,4,8,0,0,2026-03-23T14:15:00
ART_core_L1012_02_015_02_02,core_L1012_02_015_02_02,L1012_02_015,C1012_02,S_C1012_02_02,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,2,8,0,0,2026-02-16T07:54:00
ART_core_L1012_02_015_04_03,core_L1012_02_015_04_03,L1012_02_015,C1012_02,S_C1012_02_04,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,13,0,0,2026-03-02T11:08:00
ART_core_L1012_02_015_07_05,core_L1012_02_015_07_05,L1012_02_015,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,16,0,0,2026-03-23T14:38:00
ART_core_L1012_02_016_01_01,core_L1012_02_016_01_01,L1012_02_016,C1012_02,S_C1012_02_01,venture_sprint,metric_table,metric table comparing a baseline and current test for small business inventory waste,3,35,0,0,2026-02-09T07:40:00
ART_core_L1012_02_016_02_02,core_L1012_02_016_02_02,L1012_02_016,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a shop owners about pain points tied to small business inventory waste,4,22,0,0,2026-02-16T13:06:00
ART_core_L1012_02_016_04_03,core_L1012_02_016_04_03,L1012_02_016,C1012_02,S_C1012_02_04,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,38,0,0,2026-03-02T12:45:00
ART_core_L1012_02_016_05_04,core_L1012_02_016_05_04,L1012_02_016,C1012_02,S_C1012_02_05,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,12,0,0,2026-03-09T12:39:00
ART_core_L1012_02_016_06_05,core_L1012_02_016_06_05,L1012_02_016,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a shop owners about pain points tied to small business inventory waste,3,33,0,0,2026-03-16T11:38:00
ART_core_L1012_02_017_02_01,core_L1012_02_017_02_01,L1012_02_017,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a shop owners about pain points tied to small business inventory waste,3,8,0,0,2026-02-16T14:00:00
ART_core_L1012_02_017_03_02,core_L1012_02_017_03_02,L1012_02_017,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,8,0,0,2026-02-23T08:19:00
ART_core_L1012_02_017_04_03,core_L1012_02_017_04_03,L1012_02_017,C1012_02,S_C1012_02_04,venture_sprint,metric_table,metric table comparing a baseline and current test for small business inventory waste,3,20,0,0,2026-03-02T14:26:00
ART_core_L1012_02_017_05_04,core_L1012_02_017_05_04,L1012_02_017,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,12,0,0,2026-03-09T09:04:00
ART_core_L1012_02_017_08_05,core_L1012_02_017_08_05,L1012_02_017,C1012_02,S_C1012_02_08,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,11,0,0,2026-03-30T11:31:00
ART_core_L1012_02_018_02_01,core_L1012_02_018_02_01,L1012_02_018,C1012_02,S_C1012_02_02,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,4,17,0,0,2026-02-16T10:34:00
ART_core_L1012_02_018_03_02,core_L1012_02_018_03_02,L1012_02_018,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,35,0,1,2026-02-23T10:45:00
ART_core_L1012_02_018_04_03,core_L1012_02_018_04_03,L1012_02_018,C1012_02,S_C1012_02_04,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,24,0,0,2026-03-02T08:37:00
ART_core_L1012_02_018_05_04,core_L1012_02_018_05_04,L1012_02_018,C1012_02,S_C1012_02_05,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,32,0,0,2026-03-09T10:13:00
ART_core_L1012_02_018_07_05,core_L1012_02_018_07_05,L1012_02_018,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,22,0,0,2026-03-23T14:44:00
ART_core_L1012_02_019_01_01,core_L1012_02_019_01_01,L1012_02_019,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,15,0,0,2026-02-09T10:55:00
ART_core_L1012_02_019_04_02,core_L1012_02_019_04_02,L1012_02_019,C1012_02,S_C1012_02_04,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,3,15,0,0,2026-03-02T14:06:00
ART_core_L1012_02_019_07_04,core_L1012_02_019_07_04,L1012_02_019,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,33,0,0,2026-03-23T14:02:00
ART_core_L1012_02_019_08_05,core_L1012_02_019_08_05,L1012_02_019,C1012_02,S_C1012_02_08,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,26,1,0,2026-03-30T11:52:00
ART_core_L1012_02_020_01_01,core_L1012_02_020_01_01,L1012_02_020,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a working parents about pain points tied to family scheduling stress,4,53,0,0,2026-02-09T09:28:00
ART_core_L1012_02_020_03_02,core_L1012_02_020_03_02,L1012_02_020,C1012_02,S_C1012_02_03,venture_sprint,metric_table,metric table comparing a baseline and current test for family scheduling stress,4,18,0,0,2026-02-23T08:26:00
ART_core_L1012_02_020_05_04,core_L1012_02_020_05_04,L1012_02_020,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,23,0,0,2026-03-09T08:40:00
ART_core_L1012_02_020_08_05,core_L1012_02_020_08_05,L1012_02_020,C1012_02,S_C1012_02_08,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",4,24,0,0,2026-03-30T11:51:00
ART_core_L1012_02_021_01_01,core_L1012_02_021_01_01,L1012_02_021,C1012_02,S_C1012_02_01,venture_sprint,metric_table,metric table comparing a baseline and current test for water leak reporting delays,4,13,0,0,2026-02-09T08:33:00
ART_core_L1012_02_021_02_02,core_L1012_02_021_02_02,L1012_02_021,C1012_02,S_C1012_02_02,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,35,0,0,2026-02-16T08:52:00
ART_core_L1012_02_021_05_03,core_L1012_02_021_05_03,L1012_02_021,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for water leak reporting delays,3,29,0,0,2026-03-09T10:59:00
ART_core_L1012_02_021_07_04,core_L1012_02_021_07_04,L1012_02_021,C1012_02,S_C1012_02_07,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,29,0,0,2026-03-23T08:00:00
ART_core_L1012_02_021_08_05,core_L1012_02_021_08_05,L1012_02_021,C1012_02,S_C1012_02_08,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,24,1,0,2026-03-30T09:24:00
ART_core_L1012_02_022_02_01,core_L1012_02_022_02_01,L1012_02_022,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,15,0,0,2026-02-16T12:03:00
ART_core_L1012_02_022_03_02,core_L1012_02_022_03_02,L1012_02_022,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,13,0,1,2026-02-23T09:41:00
ART_core_L1012_02_022_04_03,core_L1012_02_022_04_03,L1012_02_022,C1012_02,S_C1012_02_04,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,24,0,0,2026-03-02T13:51:00
ART_core_L1012_02_022_05_04,core_L1012_02_022_05_04,L1012_02_022,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,14,0,0,2026-03-09T12:15:00
ART_core_L1012_02_022_08_05,core_L1012_02_022_08_05,L1012_02_022,C1012_02,S_C1012_02_08,venture_sprint,metric_table,metric table comparing a baseline and current test for youth transit confusion,4,25,0,0,2026-03-30T12:11:00
ART_core_L1012_02_023_02_01,core_L1012_02_023_02_01,L1012_02_023,C1012_02,S_C1012_02_02,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,8,0,0,2026-02-16T11:38:00
ART_core_L1012_02_023_03_02,core_L1012_02_023_03_02,L1012_02_023,C1012_02,S_C1012_02_03,venture_sprint,metric_table,metric table comparing a baseline and current test for local mental health support navigation,4,25,0,0,2026-02-23T13:17:00
ART_core_L1012_02_023_04_03,core_L1012_02_023_04_03,L1012_02_023,C1012_02,S_C1012_02_04,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,24,0,0,2026-03-02T07:34:00
ART_core_L1012_02_023_07_05,core_L1012_02_023_07_05,L1012_02_023,C1012_02,S_C1012_02_07,venture_sprint,interview_note,interview notes from a teens about pain points tied to local mental health support navigation,4,34,0,0,2026-03-23T08:57:00
ART_core_L1012_02_024_04_02,core_L1012_02_024_04_02,L1012_02_024,C1012_02,S_C1012_02_04,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,21,0,0,2026-03-02T08:52:00
ART_core_L1012_02_024_05_03,core_L1012_02_024_05_03,L1012_02_024,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,4,18,0,0,2026-03-09T13:36:00
ART_core_L1012_02_024_06_04,core_L1012_02_024_06_04,L1012_02_024,C1012_02,S_C1012_02_06,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,3,21,0,0,2026-03-16T08:02:00
ART_core_L1012_02_024_08_05,core_L1012_02_024_08_05,L1012_02_024,C1012_02,S_C1012_02_08,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,2,24,0,0,2026-03-30T08:23:00
ART_core_L1012_02_025_01_01,core_L1012_02_025_01_01,L1012_02_025,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,51,0,0,2026-02-09T09:21:00
ART_core_L1012_02_025_02_02,core_L1012_02_025_02_02,L1012_02_025,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,45,0,0,2026-02-16T13:06:00
ART_core_L1012_02_025_04_03,core_L1012_02_025_04_03,L1012_02_025,C1012_02,S_C1012_02_04,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,39,1,0,2026-03-02T11:15:00
ART_core_L1012_02_025_06_04,core_L1012_02_025_06_04,L1012_02_025,C1012_02,S_C1012_02_06,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,3,29,1,0,2026-03-16T09:02:00
ART_core_L1012_02_025_07_05,core_L1012_02_025_07_05,L1012_02_025,C1012_02,S_C1012_02_07,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,2,42,1,0,2026-03-23T11:25:00
ART_core_L1012_02_026_02_01,core_L1012_02_026_02_01,L1012_02_026,C1012_02,S_C1012_02_02,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,2,21,1,0,2026-02-16T10:08:00
ART_core_L1012_02_026_03_02,core_L1012_02_026_03_02,L1012_02_026,C1012_02,S_C1012_02_03,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,32,0,0,2026-02-23T11:05:00
ART_core_L1012_02_026_04_03,core_L1012_02_026_04_03,L1012_02_026,C1012_02,S_C1012_02_04,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,34,0,0,2026-03-02T14:06:00
ART_core_L1012_02_026_05_04,core_L1012_02_026_05_04,L1012_02_026,C1012_02,S_C1012_02_05,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,30,1,0,2026-03-09T09:18:00
ART_core_L1012_02_026_06_05,core_L1012_02_026_06_05,L1012_02_026,C1012_02,S_C1012_02_06,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,24,0,0,2026-03-16T10:59:00
ART_core_L1012_02_027_02_01,core_L1012_02_027_02_01,L1012_02_027,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",1,33,0,0,2026-02-16T11:58:00
ART_core_L1012_02_027_04_02,core_L1012_02_027_04_02,L1012_02_027,C1012_02,S_C1012_02_04,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,24,0,0,2026-03-02T10:17:00
ART_core_L1012_02_027_05_03,core_L1012_02_027_05_03,L1012_02_027,C1012_02,S_C1012_02_05,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,3,31,0,0,2026-03-09T09:05:00
ART_core_L1012_02_027_06_04,core_L1012_02_027_06_04,L1012_02_027,C1012_02,S_C1012_02_06,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,24,1,0,2026-03-16T11:57:00
ART_core_L1012_02_027_08_05,core_L1012_02_027_08_05,L1012_02_027,C1012_02,S_C1012_02_08,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,23,0,0,2026-03-30T11:06:00
ART_core_L1012_02_028_01_01,core_L1012_02_028_01_01,L1012_02_028,C1012_02,S_C1012_02_01,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,19,0,0,2026-02-09T07:42:00
ART_core_L1012_02_028_03_02,core_L1012_02_028_03_02,L1012_02_028,C1012_02,S_C1012_02_03,venture_sprint,interview_note,interview notes from a maintenance teams about pain points tied to water leak reporting delays,1,38,0,0,2026-02-23T12:13:00
ART_core_L1012_02_028_04_03,core_L1012_02_028_04_03,L1012_02_028,C1012_02,S_C1012_02_04,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,21,0,0,2026-03-02T07:50:00
ART_core_L1012_02_028_07_04,core_L1012_02_028_07_04,L1012_02_028,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,39,0,0,2026-03-23T10:21:00
ART_core_L1012_02_028_08_05,core_L1012_02_028_08_05,L1012_02_028,C1012_02,S_C1012_02_08,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,21,0,0,2026-03-30T08:05:00
ART_core_L1012_02_029_03_01,core_L1012_02_029_03_01,L1012_02_029,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,8,0,0,2026-02-23T09:33:00
ART_core_L1012_02_029_04_02,core_L1012_02_029_04_02,L1012_02_029,C1012_02,S_C1012_02_04,venture_sprint,interview_note,interview notes from a cafeteria managers about pain points tied to food waste from cafeterias,2,15,0,0,2026-03-02T12:17:00
ART_core_L1012_02_029_05_03,core_L1012_02_029_05_03,L1012_02_029,C1012_02,S_C1012_02_05,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,10,0,0,2026-03-09T07:20:00
ART_core_L1012_02_029_07_04,core_L1012_02_029_07_04,L1012_02_029,C1012_02,S_C1012_02_07,venture_sprint,interview_note,interview notes from a cafeteria managers about pain points tied to food waste from cafeterias,3,11,0,0,2026-03-23T10:40:00
ART_core_L1012_02_030_01_01,core_L1012_02_030_01_01,L1012_02_030,C1012_02,S_C1012_02_01,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,4,22,0,0,2026-02-09T11:36:00
ART_core_L1012_02_030_02_02,core_L1012_02_030_02_02,L1012_02_030,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,41,0,0,2026-02-16T14:01:00
ART_core_L1012_02_030_03_03,core_L1012_02_030_03_03,L1012_02_030,C1012_02,S_C1012_02_03,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,1,23,1,2,2026-02-23T08:49:00
ART_core_L1012_02_030_05_04,core_L1012_02_030_05_04,L1012_02_030,C1012_02,S_C1012_02_05,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,3,35,0,0,2026-03-09T08:51:00
ART_core_L1012_02_030_06_05,core_L1012_02_030_06_05,L1012_02_030,C1012_02,S_C1012_02_06,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,46,0,0,2026-03-16T08:50:00
ART_core_L1012_02_031_02_01,core_L1012_02_031_02_01,L1012_02_031,C1012_02,S_C1012_02_02,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,1,22,0,0,2026-02-16T09:59:00
ART_core_L1012_02_031_03_02,core_L1012_02_031_03_02,L1012_02_031,C1012_02,S_C1012_02_03,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,3,33,1,1,2026-02-23T12:03:00
ART_core_L1012_02_031_05_03,core_L1012_02_031_05_03,L1012_02_031,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for community recycling contamination,1,28,0,0,2026-03-09T12:32:00
ART_core_L1012_02_031_07_04,core_L1012_02_031_07_04,L1012_02_031,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,44,0,0,2026-03-23T09:51:00
ART_core_L1012_02_031_08_05,core_L1012_02_031_08_05,L1012_02_031,C1012_02,S_C1012_02_08,venture_sprint,interview_note,interview notes from a residents about pain points tied to community recycling contamination,2,29,0,0,2026-03-30T11:14:00
ART_core_L1012_02_032_04_02,core_L1012_02_032_04_02,L1012_02_032,C1012_02,S_C1012_02_04,venture_sprint,metric_table,metric table comparing a baseline and current test for student tutoring access,4,15,0,0,2026-03-02T09:52:00
ART_core_L1012_02_032_06_03,core_L1012_02_032_06_03,L1012_02_032,C1012_02,S_C1012_02_06,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,15,0,0,2026-03-16T09:00:00
ART_core_L1012_02_032_07_04,core_L1012_02_032_07_04,L1012_02_032,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",3,35,0,0,2026-03-23T08:51:00
ART_core_L1012_02_032_08_05,core_L1012_02_032_08_05,L1012_02_032,C1012_02,S_C1012_02_08,venture_sprint,prototype_screenshot,prototype screenshot plus a short user test summary,2,15,1,0,2026-03-30T14:03:00
ART_core_L1012_02_033_05_02,core_L1012_02_033_05_02,L1012_02_033,C1012_02,S_C1012_02_05,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",4,21,0,0,2026-03-09T07:42:00
ART_core_L1012_02_033_06_03,core_L1012_02_033_06_03,L1012_02_033,C1012_02,S_C1012_02_06,venture_sprint,metric_table,metric table comparing a baseline and current test for small business inventory waste,2,26,0,0,2026-03-16T12:46:00
ART_core_L1012_02_033_07_04,core_L1012_02_033_07_04,L1012_02_033,C1012_02,S_C1012_02_07,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,26,0,0,2026-03-23T12:57:00
ART_core_L1012_02_033_08_05,core_L1012_02_033_08_05,L1012_02_033,C1012_02,S_C1012_02_08,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,28,0,0,2026-03-30T13:54:00
ART_core_L1012_02_034_01_01,core_L1012_02_034_01_01,L1012_02_034,C1012_02,S_C1012_02_01,venture_sprint,metric_table,metric table comparing a baseline and current test for family scheduling stress,1,33,0,0,2026-02-09T09:29:00
ART_core_L1012_02_034_02_02,core_L1012_02_034_02_02,L1012_02_034,C1012_02,S_C1012_02_02,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,44,0,0,2026-02-16T13:19:00
ART_core_L1012_02_034_03_03,core_L1012_02_034_03_03,L1012_02_034,C1012_02,S_C1012_02_03,venture_sprint,metric_table,metric table comparing a baseline and current test for family scheduling stress,4,41,0,0,2026-02-23T12:40:00
ART_core_L1012_02_034_04_04,core_L1012_02_034_04_04,L1012_02_034,C1012_02,S_C1012_02_04,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",1,50,0,0,2026-03-02T10:11:00
ART_core_L1012_02_034_07_05,core_L1012_02_034_07_05,L1012_02_034,C1012_02,S_C1012_02_07,venture_sprint,pitch_slide,"pitch slide linking the problem, evidence, and the proposed solution",2,60,0,0,2026-03-23T11:18:00
ART_core_L1012_02_035_03_01,core_L1012_02_035_03_01,L1012_02_035,C1012_02,S_C1012_02_03,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",3,37,0,0,2026-02-23T12:23:00
ART_core_L1012_02_035_05_02,core_L1012_02_035_05_02,L1012_02_035,C1012_02,S_C1012_02_05,venture_sprint,metric_table,metric table comparing a baseline and current test for local mental health support navigation,1,47,0,0,2026-03-09T12:36:00
ART_core_L1012_02_035_06_03,core_L1012_02_035_06_03,L1012_02_035,C1012_02,S_C1012_02_06,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,23,0,0,2026-03-16T10:28:00
ART_core_L1012_02_035_07_04,core_L1012_02_035_07_04,L1012_02_035,C1012_02,S_C1012_02_07,venture_sprint,risk_log,"risk log naming one privacy, bias, or safety concern and a mitigation",2,36,0,0,2026-03-23T14:22:00
ART_core_L1012_02_035_08_05,core_L1012_02_035_08_05,L1012_02_035,C1012_02,S_C1012_02_08,venture_sprint,metric_table,metric table comparing a baseline and current test for local mental health support navigation,1,21,0,0,2026-03-30T11:37:00
