record_id,recommended_split,bos_mastery_score_expected,bos_readiness_score_expected,mia_integrity_score_expected,bos_mastery_band_expected,bos_readiness_band_expected,mia_band_expected,mia_review_needed_expected,expected_action,confidence_calibration_gap,rationale_stub
core_L13_01_001_03_01,train,75,65,87,green,amber,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_009_04_02,val,69,79,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_009_05_03,val,81,88,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_009_06_04,val,76,84,83,green,green,green,False,auto_pass,4,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_009_07_05,val,69,83,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_010_01_01,val,66,72,87,amber,green,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_010_02_02,val,75,75,87,green,green,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_010_05_03,val,71,78,87,amber,green,green,False,auto_pass,9,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_010_06_04,val,71,78,87,amber,green,green,False,auto_pass,9,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_010_08_05,val,75,78,87,green,green,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_011_01_01,val,50,47,83,amber,red,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_011_02_02,val,60,59,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_011_05_03,val,60,59,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_011_06_04,val,70,63,87,amber,amber,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_011_07_05,val,66,55,62,amber,amber,amber,True,escalate_teacher_review,-6,mastery=developing; evidence=strong; integrity=medium; proof=False; ai=False
core_L1012_10_012_01_01,val,63,67,83,amber,amber,green,False,auto_pass,-43,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_012_02_02,val,57,67,64,amber,amber,amber,False,auto_pass,-37,mastery=developing; evidence=weak; integrity=medium; proof=True; ai=True
core_L1012_10_012_04_03,val,52,56,68,amber,amber,amber,False,coach_next_step,-32,mastery=novice; evidence=developing; integrity=medium; proof=True; ai=False
core_L1012_10_012_06_04,val,63,67,83,amber,amber,green,False,auto_pass,-43,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_012_07_05,val,63,67,68,amber,amber,amber,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=medium; proof=True; ai=False
core_L1012_10_013_02_01,val,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_013_03_02,val,75,78,87,green,green,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_013_05_03,val,75,74,87,green,green,green,False,auto_pass,25,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_013_06_04,val,85,88,87,green,green,green,False,auto_pass,15,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_013_07_05,val,81,83,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_014_02_01,val,52,56,83,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_014_03_02,val,57,60,83,amber,amber,green,False,coach_next_step,-17,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_014_04_03,val,52,56,83,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_014_06_04,val,57,60,83,amber,amber,green,False,coach_next_step,3,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_014_08_05,val,63,67,83,amber,amber,green,False,auto_pass,-3,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_015_02_01,val,57,68,64,amber,amber,amber,False,auto_pass,-17,mastery=developing; evidence=weak; integrity=medium; proof=True; ai=False
core_L1012_10_015_05_02,val,57,64,39,amber,amber,red,True,escalate_teacher_review,-17,mastery=developing; evidence=weak; integrity=high; proof=False; ai=False
core_L1012_10_015_06_03,val,66,75,64,amber,green,amber,False,auto_pass,-6,mastery=proficient; evidence=weak; integrity=medium; proof=True; ai=False
core_L1012_10_015_07_04,val,72,71,43,green,amber,red,True,escalate_teacher_review,-12,mastery=proficient; evidence=developing; integrity=high; proof=False; ai=False
core_L1012_10_015_08_05,val,72,75,83,green,green,green,False,auto_pass,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_016_03_01,val,54,60,83,amber,amber,green,False,coach_next_step,6,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_016_05_02,val,64,72,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_016_06_03,val,64,72,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_016_07_04,val,64,72,83,amber,green,green,False,auto_pass,16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_016_08_05,val,73,79,83,green,green,green,False,auto_pass,7,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_017_01_01,val,78,78,87,green,green,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_017_03_02,val,69,72,87,amber,green,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_017_04_03,val,69,67,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_017_06_04,val,69,72,87,amber,green,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_017_07_05,val,78,78,87,green,green,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_018_01_01,val,63,72,83,amber,green,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_018_03_02,val,73,72,87,green,green,green,False,auto_pass,-33,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_018_04_03,val,73,76,87,green,green,green,False,auto_pass,-33,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_018_05_04,val,78,78,87,green,green,green,False,auto_pass,-38,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_018_07_05,val,82,83,87,green,green,green,False,auto_pass,-42,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_019_01_01,val,63,63,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_019_02_02,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_019_03_03,val,73,68,87,green,amber,green,False,auto_pass,-13,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_019_05_04,val,70,68,87,amber,amber,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_019_07_05,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_020_02_01,val,52,52,72,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=strong; integrity=medium; proof=True; ai=False
core_L1012_10_020_04_02,val,52,56,72,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=strong; integrity=medium; proof=True; ai=False
core_L1012_10_020_05_03,val,56,57,72,amber,amber,green,False,coach_next_step,-16,mastery=novice; evidence=strong; integrity=medium; proof=True; ai=True
core_L1012_10_020_07_04,val,66,72,72,amber,green,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=medium; proof=True; ai=False
core_L1012_10_020_08_05,val,56,60,72,amber,amber,green,False,coach_next_step,4,mastery=novice; evidence=strong; integrity=medium; proof=True; ai=False
core_L1012_10_021_02_01,val,63,72,83,amber,green,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_021_03_02,val,63,67,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_021_04_03,val,72,78,83,green,green,green,False,auto_pass,-32,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_021_06_04,val,67,76,83,amber,green,green,False,auto_pass,-27,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_021_08_05,val,72,78,83,green,green,green,False,auto_pass,-12,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_022_01_01,val,46,56,83,red,amber,green,False,coach_next_step,-26,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_022_03_02,val,46,56,83,red,amber,green,False,coach_next_step,-26,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_022_04_03,val,56,67,83,amber,amber,green,False,auto_pass,-16,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_022_07_04,val,66,67,87,amber,amber,green,False,auto_pass,-26,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_022_08_05,val,62,67,87,amber,amber,green,False,auto_pass,-2,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_023_01_01,val,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_023_03_02,val,60,59,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_023_04_03,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_023_05_04,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_023_08_05,val,60,60,59,amber,amber,amber,True,escalate_teacher_review,0,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L1012_10_024_02_01,val,64,68,83,amber,amber,green,False,auto_pass,-44,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_024_03_02,val,57,57,83,amber,amber,green,False,coach_next_step,-37,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_024_04_03,val,67,68,83,amber,amber,green,False,auto_pass,-27,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_024_06_04,val,67,72,83,amber,green,green,False,auto_pass,-47,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_024_08_05,val,67,72,83,amber,green,green,False,auto_pass,-27,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_025_02_01,val,60,68,83,amber,amber,green,False,auto_pass,20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_025_03_02,val,60,63,83,amber,amber,green,False,auto_pass,20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_025_05_03,val,69,70,83,amber,amber,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_025_07_04,val,73,79,83,green,green,green,False,auto_pass,27,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_025_08_05,val,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_026_01_01,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_026_02_02,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_026_04_03,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_026_05_04,val,66,63,87,amber,amber,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_026_08_05,val,70,68,87,amber,amber,green,False,auto_pass,10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_027_01_01,val,78,70,87,green,amber,green,False,auto_pass,-38,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_027_04_02,val,82,75,87,green,green,green,False,auto_pass,-22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_027_05_03,val,82,75,77,green,green,green,True,escalate_teacher_review,-42,mastery=proficient; evidence=strong; integrity=low; proof=False; ai=False
core_L1012_10_027_06_04,val,82,75,87,green,green,green,False,auto_pass,-42,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_027_08_05,val,82,75,87,green,green,green,False,auto_pass,-22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_028_01_01,val,64,63,87,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_028_02_02,val,68,66,43,amber,amber,red,True,escalate_teacher_review,-8,mastery=proficient; evidence=developing; integrity=high; proof=False; ai=False
core_L1012_10_028_03_03,val,68,70,68,amber,amber,amber,False,auto_pass,12,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=True
core_L1012_10_028_04_04,val,68,70,68,amber,amber,amber,False,auto_pass,12,mastery=proficient; evidence=developing; integrity=medium; proof=True; ai=True
core_L1012_10_028_05_05,val,73,70,87,green,amber,green,False,auto_pass,7,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_029_01_01,val,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_029_02_02,val,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_029_04_03,val,69,70,83,amber,amber,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_029_05_04,val,69,70,59,amber,amber,amber,True,escalate_teacher_review,-9,mastery=proficient; evidence=developing; integrity=medium; proof=False; ai=False
core_L1012_10_029_08_05,val,81,75,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_030_01_01,val,63,67,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_030_04_02,val,67,72,83,amber,green,green,False,auto_pass,-27,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_030_06_03,val,82,79,87,green,green,green,False,auto_pass,-22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_030_07_04,val,78,74,87,green,green,green,False,auto_pass,-18,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_030_08_05,val,88,83,87,green,green,green,False,auto_pass,-8,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_031_01_01,val,78,74,87,green,green,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_031_02_02,val,69,67,87,amber,amber,green,False,auto_pass,11,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_031_05_03,val,69,63,87,amber,amber,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_031_07_04,val,66,67,87,amber,amber,green,False,auto_pass,14,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_031_08_05,val,78,74,87,green,green,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_032_02_01,val,69,75,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_032_03_02,val,69,75,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_032_05_03,val,60,68,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_032_06_04,val,69,75,83,amber,green,green,False,auto_pass,-9,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_032_08_05,val,75,79,83,green,green,green,False,auto_pass,5,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_033_03_01,val,78,70,87,green,amber,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_033_04_02,val,78,70,87,green,amber,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_033_06_03,val,78,70,87,green,amber,green,False,auto_pass,2,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_033_07_04,val,78,70,87,green,amber,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_033_08_05,val,84,75,87,green,green,green,False,auto_pass,16,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_034_01_01,val,60,63,83,amber,amber,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_034_02_02,val,60,68,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_034_04_03,val,64,68,83,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_034_05_04,val,60,72,83,amber,green,green,False,auto_pass,0,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_034_08_05,val,64,76,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_035_01_01,val,69,75,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_035_02_02,val,69,75,83,amber,green,green,False,auto_pass,11,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_035_03_03,val,69,78,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_035_05_04,val,75,75,87,green,green,green,False,auto_pass,5,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_035_06_05,val,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_036_01_01,val,66,74,79,amber,green,green,False,auto_pass,34,mastery=proficient; evidence=weak; integrity=low; proof=True; ai=False
core_L1012_10_036_02_02,val,69,74,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_036_05_03,val,78,79,83,green,green,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_036_07_04,val,78,79,83,green,green,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_036_08_05,val,78,79,83,green,green,green,False,auto_pass,22,mastery=advanced; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_037_02_01,val,81,75,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_037_03_02,val,81,79,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_037_04_03,val,81,75,87,green,green,green,False,auto_pass,-1,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_037_06_04,val,75,74,87,green,green,green,False,auto_pass,-15,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_037_08_05,val,81,75,87,green,green,green,False,auto_pass,19,mastery=advanced; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_038_01_01,val,48,47,83,red,red,green,False,coach_next_step,-8,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_038_02_02,val,54,47,87,amber,red,green,False,coach_next_step,-14,mastery=novice; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_038_03_03,val,69,63,87,amber,amber,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_038_04_04,val,64,58,87,amber,amber,green,False,auto_pass,-4,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_038_06_05,val,69,63,87,amber,amber,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_039_01_01,val,63,59,83,amber,amber,green,False,auto_pass,-43,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_039_02_02,val,63,59,83,amber,amber,green,False,auto_pass,-43,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_039_04_03,val,63,60,59,amber,amber,amber,True,escalate_teacher_review,-43,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
core_L1012_10_039_07_04,val,63,63,83,amber,amber,green,False,auto_pass,-23,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_039_08_05,val,76,75,83,green,green,green,False,auto_pass,-16,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_040_01_01,val,45,47,83,red,red,green,False,coach_next_step,-25,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_040_03_02,val,62,63,87,amber,amber,green,False,auto_pass,-22,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_040_05_03,val,51,47,87,amber,red,green,False,coach_next_step,-31,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_040_06_04,val,55,52,87,amber,amber,green,False,coach_next_step,-35,mastery=novice; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_040_07_05,val,52,52,87,amber,amber,green,False,coach_next_step,-12,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_041_01_01,val,55,56,87,amber,amber,green,False,coach_next_step,-35,mastery=novice; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_041_03_02,val,60,61,87,amber,amber,green,False,coach_next_step,-40,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_041_04_03,val,55,56,87,amber,amber,green,False,coach_next_step,-35,mastery=novice; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_041_05_04,val,60,61,62,amber,amber,amber,True,escalate_teacher_review,-40,mastery=novice; evidence=strong; integrity=medium; proof=False; ai=True
core_L1012_10_041_06_05,val,60,61,87,amber,amber,green,False,coach_next_step,-40,mastery=novice; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_042_01_01,val,69,64,77,amber,amber,green,True,escalate_teacher_review,11,mastery=developing; evidence=strong; integrity=low; proof=False; ai=False
core_L1012_10_042_02_02,val,78,75,62,green,green,amber,True,escalate_teacher_review,2,mastery=proficient; evidence=strong; integrity=medium; proof=False; ai=False
core_L1012_10_042_03_03,val,78,75,62,green,green,amber,True,escalate_teacher_review,22,mastery=proficient; evidence=strong; integrity=medium; proof=False; ai=True
core_L1012_10_042_04_04,val,78,75,87,green,green,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_042_07_05,val,78,78,87,green,green,green,False,auto_pass,22,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_043_01_01,val,60,67,83,amber,amber,green,False,auto_pass,-20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_043_02_02,val,73,83,83,green,green,green,False,auto_pass,-13,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_043_03_03,val,64,72,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_043_04_04,val,73,79,83,green,green,green,False,auto_pass,-13,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_043_06_05,val,73,83,83,green,green,green,False,auto_pass,-13,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_044_01_01,val,60,68,83,amber,amber,green,False,auto_pass,20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_044_02_02,val,65,70,83,amber,amber,green,False,auto_pass,15,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_044_03_03,val,72,70,83,green,amber,green,False,auto_pass,28,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_044_04_04,val,60,63,83,amber,amber,green,False,auto_pass,20,mastery=developing; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_044_07_05,val,69,75,83,amber,green,green,False,auto_pass,31,mastery=proficient; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_045_04_01,val,54,65,83,amber,amber,green,False,coach_next_step,-14,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_045_05_02,val,54,65,59,amber,amber,amber,True,escalate_teacher_review,-14,mastery=novice; evidence=developing; integrity=medium; proof=False; ai=False
core_L1012_10_045_06_03,val,50,61,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_045_07_04,val,54,61,59,amber,amber,amber,True,escalate_teacher_review,-14,mastery=novice; evidence=developing; integrity=medium; proof=False; ai=False
core_L1012_10_045_08_05,val,64,76,83,amber,green,green,False,auto_pass,-4,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_046_01_01,val,69,72,87,amber,green,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_046_02_02,val,69,72,87,amber,green,green,False,auto_pass,-9,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_046_03_03,val,66,72,87,amber,green,green,False,auto_pass,-6,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_046_06_04,val,70,76,87,amber,green,green,False,auto_pass,-10,mastery=developing; evidence=strong; integrity=low; proof=True; ai=False
core_L1012_10_046_08_05,val,79,83,87,green,green,green,False,auto_pass,1,mastery=proficient; evidence=strong; integrity=low; proof=True; ai=True
core_L1012_10_047_04_01,val,54,65,59,amber,amber,amber,True,escalate_teacher_review,-14,mastery=novice; evidence=developing; integrity=medium; proof=False; ai=True
core_L1012_10_047_05_02,val,54,65,83,amber,amber,green,False,coach_next_step,-14,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_047_06_03,val,50,65,83,amber,amber,green,False,coach_next_step,-10,mastery=novice; evidence=developing; integrity=low; proof=True; ai=True
core_L1012_10_047_07_04,val,64,76,83,amber,green,green,False,auto_pass,-24,mastery=developing; evidence=developing; integrity=low; proof=True; ai=False
core_L1012_10_047_08_05,val,64,73,59,amber,green,amber,True,escalate_teacher_review,-4,mastery=developing; evidence=developing; integrity=medium; proof=False; ai=False
